item_fat_content,item_identifier,item_type,outlet_establishment_year,outlet_identifier,outlet_location_type,outlet_size,outlet_type,item_visibility,item_weight,sales,rating,total_sales,gross_margin,net_sales
Low Fat,NCP29,Health and Hygiene,2011,OUT010,Tier 3,Medium,Grocery Store,0.187918654,8.42,65.4168,4.5,65.4168,13.083359999999999,52.333439999999996
Regular,FDY11,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.02960641,6.71,65.4142,4.0,65.4142,13.08284,52.33136
Low Fat,NCP17,Health and Hygiene,2011,OUT010,Tier 3,Medium,Grocery Store,0.0,19.35,65.3168,4.0,65.3168,13.063360000000001,52.25344
Low Fat,FDP04,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.013840784,15.35,65.2168,3.5,65.2168,13.043360000000002,52.17344000000001
Low Fat,DRD13,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.049155769,15.0,65.2168,3.5,65.2168,13.043360000000002,52.17344000000001
Low Fat,FDS03,Meat,2017,OUT035,Tier 2,Small,Supermarket Type1,0.079613553,7.825,65.0826,4.1,65.0826,13.01652,52.06608
Regular,FDI21,Snack Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.056592115,5.59,65.0168,4.1,65.0168,13.00336,52.01344
Regular,FDP31,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.161504957,21.1,65.0168,4.8,65.0168,13.00336,52.01344
reg,FDY11,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.029680868,6.71,65.0142,4.9,65.0142,13.00284,52.01136
Low Fat,NCO02,Others,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.0,11.15,65.0142,4.4,65.0142,13.00284,52.01136
Low Fat,FDF58,Snack Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.009581155,13.3,64.951,4.0,64.951,12.9902,51.96079999999999
Regular,FDP31,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.162418495,21.1,64.9168,4.0,64.9168,12.98336,51.93344
Low Fat,NCV30,Household,2016,OUT046,Tier 1,Small,Supermarket Type1,0.065932087,20.2,64.851,4.3,64.851,12.9702,51.8808
Low Fat,FDG31,Meat,2017,OUT035,Tier 2,Small,Supermarket Type1,0.037889224,12.15,64.7826,4.2,64.7826,12.956520000000001,51.826080000000005
LF,FDV32,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.088888291,7.785,64.751,3.5,64.751,12.950200000000002,51.8008
Regular,FDI60,Baking Goods,2014,OUT013,Tier 3,High,Supermarket Type1,0.03828933,7.22,64.751,4.0,64.751,12.950200000000002,51.8008
Low Fat,FDP04,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.013812772,15.35,64.7168,4.0,64.7168,12.943360000000002,51.77344000000001
Low Fat,FDS35,Breads,2020,OUT017,Tier 2,Small,Supermarket Type1,0.11184963,9.3,64.6826,3.5,64.6826,12.93652,51.74607999999999
Low Fat,FDS35,Breads,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.11144608,9.3,64.6826,4.4,64.6826,12.93652,51.74607999999999
Low Fat,FDZ04,Frozen Foods,2020,OUT017,Tier 2,Small,Supermarket Type1,0.038169783,9.31,64.551,4.0,64.551,12.910200000000001,51.6408
Regular,FDC59,Starchy Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.054851438,16.7,64.4168,3.3,64.4168,12.88336,51.53344
Regular,FDW46,Snack Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.070288365,13.0,64.3484,4.3,64.3484,12.86968,51.478719999999996
Low Fat,NCP29,Health and Hygiene,2017,OUT035,Tier 2,Small,Supermarket Type1,0.112249781,8.42,64.3168,4.0,64.3168,12.86336,51.45344
reg,FDC59,Starchy Foods,2011,OUT010,Tier 3,Small,Grocery Store,0.091437584,16.7,64.3168,4.0,64.3168,12.86336,51.45344
LF,FDB51,Dairy,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.038671588,6.92,64.2852,4.2,64.2852,12.857040000000001,51.428160000000005
Low Fat,FDV32,Fruits and Vegetables,2020,OUT017,Tier 2,Small,Supermarket Type1,0.089210159,7.785,64.251,4.3,64.251,12.850200000000001,51.400800000000004
Regular,FDC59,Starchy Foods,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.054937907,16.7,64.2168,4.0,64.2168,12.843360000000002,51.37344
Low Fat,FDZ04,Frozen Foods,2011,OUT010,Tier 3,Medium,Grocery Store,0.063529046,9.31,63.751,4.1,63.751,12.7502,51.0008
Regular,FDZ07,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.0,15.1,63.7194,4.2,63.7194,12.74388,50.97552
Regular,FDE40,Dairy,2015,OUT045,Tier 2,High,Supermarket Type1,0.099344826,15.6,63.6194,4.0,63.6194,12.723880000000001,50.89552
Regular,FDC59,Starchy Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.0,16.7,63.6168,3.3,63.6168,12.72336,50.89344
Low Fat,FDB51,Dairy,2017,OUT035,Tier 2,Small,Supermarket Type1,0.038446805,6.92,63.5852,4.0,63.5852,12.71704,50.86816
Regular,FDS21,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.020908608,19.85,63.5194,4.1,63.5194,12.70388,50.81552
Low Fat,FDL27,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.010674255,6.17,63.4826,2.3,63.4826,12.69652,50.78608
Low Fat,FDS03,Meat,2016,OUT046,Tier 1,Small,Supermarket Type1,0.07962861,7.825,63.4826,4.2,63.4826,12.69652,50.78608
Regular,FDW46,Snack Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.070444232,13.0,63.4484,4.0,63.4484,12.689680000000001,50.75872
Regular,FDE56,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.159165324,17.25,63.4194,3.0,63.4194,12.683880000000002,50.73552
Low Fat,FDS03,Meat,2011,OUT010,Tier 3,Medium,Grocery Store,0.133281968,7.825,63.2826,3.8,63.2826,12.65652,50.62608
Regular,FDG56,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.071856726,13.3,63.2536,3.5,63.2536,12.65072,50.60288
Low Fat,FDY52,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.007363189,6.365,63.2536,4.0,63.2536,12.65072,50.60288
Regular,FDI21,Snack Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.056602818,5.59,63.2168,4.4,63.2168,12.643360000000001,50.57344
Low Fat,NCP29,Health and Hygiene,2016,OUT046,Tier 1,Small,Supermarket Type1,0.11227101,8.42,63.2168,4.2,63.2168,12.643360000000001,50.57344
Low Fat,FDS35,Breads,2014,OUT013,Tier 3,High,Supermarket Type1,0.111127966,9.3,63.1826,4.2,63.1826,12.63652,50.54608
Regular,FDQ08,Fruits and Vegetables,2011,OUT010,Tier 3,High,Grocery Store,0.031685529,15.7,63.1536,3.8,63.1536,12.63072,50.52288
Regular,FDE40,Dairy,2020,OUT017,Tier 2,High,Supermarket Type1,0.099704558,15.6,63.1194,4.0,63.1194,12.62388,50.49552
Regular,FDI21,Snack Foods,2011,OUT010,Tier 3,High,Grocery Store,0.094741514,5.59,63.1168,4.0,63.1168,12.62336,50.49344
Low Fat,FDG31,Meat,2014,OUT013,Tier 3,High,Supermarket Type1,0.037864854,12.15,63.0826,4.1,63.0826,12.616520000000001,50.46608
Low Fat,NCK05,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.077769768,20.1,63.0536,4.0,63.0536,12.61072,50.44288
Low Fat,DRG15,Dairy,2020,OUT017,Tier 2,Small,Supermarket Type1,0.077169953,6.13,63.0536,4.3,63.0536,12.61072,50.44288
Regular,FDI60,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.038477325,7.22,62.951,3.5,62.951,12.590200000000001,50.3608
Regular,FDP31,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.161474419,21.1,62.9168,4.0,62.9168,12.58336,50.33344
Regular,FDI21,Snack Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.05671761,5.59,62.9168,3.0,62.9168,12.58336,50.33344
Low Fat,FDG31,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.037955309,12.15,62.8826,4.0,62.8826,12.57652,50.306079999999994
Low Fat,FDY52,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.007348286,6.365,62.8536,4.7,62.8536,12.570720000000001,50.28288
Regular,FDS21,Snack Foods,2014,OUT013,Tier 3,High,Supermarket Type1,0.020858779,19.85,62.8194,4.0,62.8194,12.563880000000001,50.255520000000004
Low Fat,FDS03,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.079952983,7.825,62.7826,4.0,62.7826,12.55652,50.22608
Low Fat,FDV32,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.089069748,7.785,62.751,4.1,62.751,12.5502,50.2008
Low Fat,FDW11,Breads,2020,OUT017,Tier 2,Small,Supermarket Type1,0.049058014,12.6,62.7194,4.1,62.7194,12.543880000000001,50.17552
Low Fat,FDP04,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.013834247,15.35,62.7168,5.0,62.7168,12.54336,50.17344
Low Fat,DRD13,Soft Drinks,2020,OUT017,Tier 2,Small,Supermarket Type1,0.049357077,15.0,62.6168,2.8,62.6168,12.52336,50.09344
Regular,FDI21,Snack Foods,2014,OUT013,Tier 3,High,Supermarket Type1,0.056555715,5.59,62.6168,4.4,62.6168,12.52336,50.09344
Low Fat,FDB51,Dairy,2014,OUT013,Tier 3,High,Supermarket Type1,0.038422076,6.92,62.5852,4.2,62.5852,12.517040000000001,50.06816
Low Fat,FDP04,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.013869039,15.35,62.5168,3.8,62.5168,12.50336,50.01344
Low Fat,NCP17,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.02775746,19.35,62.5168,4.1,62.5168,12.50336,50.01344
Low Fat,DRG15,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.076735903,6.13,62.4536,3.0,62.4536,12.490720000000001,49.96288
Regular,FDE40,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.0,15.6,62.4194,3.9,62.4194,12.483880000000001,49.935520000000004
Low Fat,FDZ04,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.038014104,9.31,62.351,4.2,62.351,12.4702,49.8808
Regular,FDI60,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.0383808,7.22,62.351,3.0,62.351,12.4702,49.8808
reg,FDZ07,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.094037291,15.1,62.3194,3.3,62.3194,12.463880000000001,49.85552
Regular,FDZ07,Fruits and Vegetables,2011,OUT010,Tier 3,High,Grocery Store,0.157154813,15.1,62.2194,4.0,62.2194,12.44388,49.77552
Regular,FDP31,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.16216286,21.1,62.2168,4.0,62.2168,12.44336,49.77344
Low Fat,FDZ04,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.037955094,9.31,62.151,4.0,62.151,12.430200000000001,49.720800000000004
LF,FDF58,Snack Foods,2011,OUT010,Tier 3,Medium,Grocery Store,0.0,13.3,62.151,4.0,62.151,12.430200000000001,49.720800000000004
Low Fat,FDE29,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.143351652,8.905,62.0878,4.3,62.0878,12.417560000000002,49.67024
Low Fat,NCV30,Household,2011,OUT010,Tier 3,Medium,Grocery Store,0.110356797,20.2,62.051,4.0,62.051,12.410200000000001,49.6408
Regular,FDS21,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.020961192,19.85,62.0194,3.7,62.0194,12.403880000000001,49.61552
Regular,FDQ08,Fruits and Vegetables,2015,OUT045,Tier 2,High,Supermarket Type1,0.018968743,15.7,61.9536,4.1,61.9536,12.390720000000002,49.56288
Regular,FDI60,Baking Goods,2015,OUT045,Tier 2,High,Supermarket Type1,0.038398937,7.22,61.951,4.0,61.951,12.3902,49.5608
Regular,FDM50,Canned,2017,OUT035,Tier 2,Small,Supermarket Type1,0.030083482,13.0,61.922,3.0,61.922,12.3844,49.5376
Low Fat,FDW11,Breads,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.0489808,12.6,61.9194,3.6,61.9194,12.383880000000001,49.535520000000005
reg,FDS21,Snack Foods,2011,OUT010,Tier 3,Small,Grocery Store,0.034942397,19.85,61.9194,3.8,61.9194,12.383880000000001,49.535520000000005
Regular,FDI21,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.056833394,5.59,61.9168,4.2,61.9168,12.383360000000001,49.53344
Low Fat,DRD13,Soft Drinks,2017,OUT035,Tier 2,Small,Supermarket Type1,0.049070183,15.0,61.9168,4.5,61.9168,12.383360000000001,49.53344
Low Fat,FDV32,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.088691614,7.785,61.851,4.0,61.851,12.3702,49.4808
Regular,FDI60,Baking Goods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.03832122,7.22,61.851,4.0,61.851,12.3702,49.4808
Low Fat,FDE29,Frozen Foods,2014,OUT013,Tier 3,High,Supermarket Type1,0.143010016,8.905,61.6878,4.4,61.6878,12.337560000000002,49.35024
low fat,FDZ04,Frozen Foods,2014,OUT013,Tier 3,High,Supermarket Type1,0.037923509,9.31,61.651,5.0,61.651,12.330200000000001,49.320800000000006
Low Fat,FDB51,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.038454076,6.92,61.5852,4.0,61.5852,12.31704,49.26816
Low Fat,DRG15,Dairy,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.076891526,6.13,61.5536,4.1,61.5536,12.310720000000002,49.24288
Regular,FDE56,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.160095901,17.25,61.5194,5.0,61.5194,12.30388,49.21552
Regular,FDH52,Frozen Foods,2020,OUT017,Tier 2,High,Supermarket Type1,0.044151435,9.42,61.5194,3.8,61.5194,12.30388,49.21552
Low Fat,FDE29,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.143419394,8.905,61.4878,4.2,61.4878,12.29756,49.19024
Low Fat,FDB51,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.038610722,6.92,61.4852,3.8,61.4852,12.29704,49.188159999999996
LF,FDJ32,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.057792343,10.695,61.4536,3.9,61.4536,12.29072,49.16288
Low Fat,NCV30,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.066200667,20.2,61.451,4.3,61.451,12.2902,49.1608
Low Fat,FDV32,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.088846306,7.785,61.451,4.0,61.451,12.2902,49.1608
Regular,FDM50,Canned,2015,OUT045,Tier 2,High,Supermarket Type1,0.030150193,13.0,61.422,4.1,61.422,12.2844,49.1376
Low Fat,FDS51,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.032230526,13.35,61.4194,3.3,61.4194,12.283880000000002,49.13552
Low Fat,NCK05,Health and Hygiene,2011,OUT010,Tier 3,Medium,Grocery Store,0.0,20.1,61.3536,4.2,61.3536,12.27072,49.08288
Low Fat,NCV30,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.066065799,20.2,61.351,4.7,61.351,12.2702,49.080799999999996
Low Fat,FDZ04,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.038032068,9.31,61.351,4.0,61.351,12.2702,49.080799999999996
Low Fat,DRJ35,Hard Drinks,2016,OUT046,Tier 1,Small,Supermarket Type1,0.046584552,10.1,61.2878,4.0,61.2878,12.25756,49.03024
Low Fat,FDJ32,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.057744249,10.695,61.2536,5.0,61.2536,12.250720000000001,49.00288
Regular,FDI60,Baking Goods,2011,OUT010,Tier 3,High,Grocery Store,0.064141866,7.22,61.251,4.2,61.251,12.2502,49.0008
Low Fat,FDS51,Meat,2016,OUT046,Tier 1,Small,Supermarket Type1,0.032180494,13.35,61.2194,3.9,61.2194,12.24388,48.97552
LF,NCM18,Household,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.083009876,13.0,61.1194,4.1,61.1194,12.223880000000001,48.89552
Low Fat,NCP02,Household,2011,OUT010,Tier 3,Medium,Grocery Store,0.075000682,7.105,61.0562,4.3,61.0562,12.21124,48.84496
Regular,FDG56,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.071439051,13.3,61.0536,4.2,61.0536,12.210720000000002,48.84288
Regular,FDG56,Fruits and Vegetables,2014,OUT013,Tier 3,High,Supermarket Type1,0.0713931,13.3,61.0536,3.6,61.0536,12.210720000000002,48.84288
low fat,FDW11,Breads,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.048857925,12.6,61.0194,4.0,61.0194,12.20388,48.81552
Regular,FDQ26,Dairy,2020,OUT017,Tier 2,High,Supermarket Type1,0.068256316,13.5,60.9562,4.2,60.9562,12.19124,48.76496
Regular,FDT10,Snack Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.062170334,16.7,60.9562,4.0,60.9562,12.19124,48.76496
reg,FDT10,Snack Foods,2014,OUT013,Tier 3,High,Supermarket Type1,0.061992874,16.7,60.9562,5.0,60.9562,12.19124,48.76496
Regular,FDG56,Fruits and Vegetables,2015,OUT045,Tier 2,High,Supermarket Type1,0.071597469,13.3,60.8536,4.4,60.8536,12.170720000000001,48.68288
Low Fat,NCK05,Health and Hygiene,2014,OUT013,Tier 3,High,Supermarket Type1,0.077389797,20.1,60.8536,4.2,60.8536,12.170720000000001,48.68288
Low Fat,DRJ35,Hard Drinks,2020,OUT017,Tier 2,Small,Supermarket Type1,0.046848053,10.1,60.6878,4.0,60.6878,12.13756,48.55024
Regular,FDT10,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.062297249,16.7,60.6562,4.4,60.6562,12.13124,48.52496
Low Fat,NCK05,Health and Hygiene,2017,OUT035,Tier 2,Small,Supermarket Type1,0.077439606,20.1,60.6536,4.6,60.6536,12.13072,48.52288
Regular,FDL12,Baking Goods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.121632721,15.85,60.622,3.7,60.622,12.124400000000001,48.4976
Low Fat,FDT22,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.112324552,10.395,60.622,4.0,60.622,12.124400000000001,48.4976
Low Fat,FDD28,Frozen Foods,2020,OUT017,Tier 2,Small,Supermarket Type1,0.0,10.695,60.5904,4.0,60.5904,12.11808,48.47232
Low Fat,FDB51,Dairy,2015,OUT045,Tier 2,Small,Supermarket Type1,0.038532062,6.92,60.5852,4.0,60.5852,12.117040000000001,48.46816
Regular,FDQ08,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.01903743,15.7,60.5536,4.0,60.5536,12.11072,48.44288
Regular,FDX46,Snack Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.058105769,12.3,60.4562,3.5,60.4562,12.09124,48.36496
Low Fat,FDU39,Meat,2017,OUT035,Tier 2,Small,Supermarket Type1,0.036031137,18.85,60.4562,4.0,60.4562,12.09124,48.36496
Low Fat,FDJ32,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.057909547,10.695,60.4536,4.0,60.4536,12.090720000000001,48.362880000000004
Low Fat,FDW11,Breads,2014,OUT013,Tier 3,High,Supermarket Type1,0.048741487,12.6,60.4194,3.8,60.4194,12.08388,48.33552
Regular,FDA01,Canned,2020,OUT017,Tier 2,High,Supermarket Type1,0.054685839,15.0,60.2904,3.2,60.2904,12.05808,48.23232
Regular,FDE35,Starchy Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.043989429,7.06,60.2904,3.5,60.2904,12.05808,48.23232
Regular,FDA01,Canned,2011,OUT010,Tier 3,High,Grocery Store,0.091018048,15.0,60.2904,4.4,60.2904,12.05808,48.23232
LF,FDE29,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.143712172,8.905,60.2878,3.0,60.2878,12.05756,48.230239999999995
Regular,FDQ08,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.018926773,15.7,60.2536,5.0,60.2536,12.05072,48.20288
Regular,FDL12,Baking Goods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.121609722,15.85,60.222,4.4,60.222,12.044400000000001,48.1776
Regular,FDQ26,Dairy,2017,OUT035,Tier 2,Small,Supermarket Type1,0.067859568,13.5,60.1562,4.3,60.1562,12.03124,48.12496
Low Fat,DRG15,Dairy,2014,OUT013,Tier 3,High,Supermarket Type1,0.0,6.13,60.1536,4.0,60.1536,12.03072,48.122879999999995
Low Fat,FDY52,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.007359711,6.365,60.1536,4.0,60.1536,12.03072,48.122879999999995
Regular,FDF45,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.012273747,18.2,60.0904,3.1,60.0904,12.018080000000001,48.072320000000005
Low Fat,NCM18,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.082970667,13.0,60.0194,4.0,60.0194,12.00388,48.015519999999995
Regular,FDF45,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.012254429,18.2,59.9904,4.3,59.9904,11.998080000000002,47.99232
Low Fat,DRJ35,Hard Drinks,2014,OUT013,Tier 3,High,Supermarket Type1,0.046545786,10.1,59.9878,5.0,59.9878,11.99756,47.99024
Low Fat,FDY52,Frozen Foods,2014,OUT013,Tier 3,High,Supermarket Type1,0.007342171,6.365,59.9536,4.1,59.9536,11.990720000000001,47.96288
reg,FDG56,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.071743629,13.3,59.7536,4.0,59.7536,11.95072,47.80288
Low Fat,FDY52,Frozen Foods,2020,OUT017,Tier 2,Small,Supermarket Type1,0.0,6.365,59.7536,4.0,59.7536,11.95072,47.80288
Low Fat,FDD28,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.053296868,10.695,59.6904,4.0,59.6904,11.93808,47.75232
Low Fat,FDJ16,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.114885647,9.195,59.6246,4.0,59.6246,11.92492,47.69968
reg,FDE35,Starchy Foods,2014,OUT013,Tier 3,High,Supermarket Type1,0.043863865,7.06,59.5904,4.0,59.5904,11.918080000000002,47.67232
Low Fat,DRI37,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.107765165,15.85,59.5904,4.3,59.5904,11.918080000000002,47.67232
Low Fat,FDJ16,Frozen Foods,2020,OUT017,Tier 2,Small,Supermarket Type1,0.115535487,9.195,59.5246,4.0,59.5246,11.90492,47.61968
Regular,FDA01,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.054599767,15.0,59.4904,4.3,59.4904,11.89808,47.59232
Low Fat,NCB55,Household,2016,OUT046,Tier 1,Small,Supermarket Type1,0.160663021,15.7,59.4562,4.0,59.4562,11.891240000000002,47.56496
Low Fat,DRG15,Dairy,2017,OUT035,Tier 2,Small,Supermarket Type1,0.076721393,6.13,59.4536,4.3,59.4536,11.890720000000002,47.56288
Regular,FDQ08,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.018930352,15.7,59.4536,4.1,59.4536,11.890720000000002,47.56288
LF,NCK05,Health and Hygiene,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.077892365,20.1,59.3536,4.0,59.3536,11.87072,47.48288
Low Fat,DRG15,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.076855207,6.13,59.3536,4.0,59.3536,11.87072,47.48288
Regular,FDM50,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.030211742,13.0,59.322,5.0,59.322,11.864400000000002,47.4576
Regular,FDN25,Breakfast,2017,OUT035,Tier 2,Small,Supermarket Type1,0.061163967,7.895,59.2588,1.0,59.2588,11.85176,47.40704
Low Fat,NCW54,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.0,7.5,59.2588,4.0,59.2588,11.85176,47.40704
Low Fat,NCP02,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.044991294,7.105,59.2562,3.8,59.2562,11.85124,47.40496
Low Fat,NCB55,Household,2014,OUT013,Tier 3,High,Supermarket Type1,0.160529322,15.7,59.2562,5.0,59.2562,11.85124,47.40496
Low Fat,NCK05,Health and Hygiene,2016,OUT046,Tier 1,Small,Supermarket Type1,0.077454252,20.1,59.2536,4.0,59.2536,11.85072,47.402879999999996
Low Fat,FDU25,Canned,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.026722744,12.35,59.2246,3.2,59.2246,11.844920000000002,47.37968
Regular,FDL12,Baking Goods,2014,OUT013,Tier 3,High,Supermarket Type1,0.121531501,15.85,59.222,4.3,59.222,11.8444,47.3776
Regular,FDA01,Canned,2016,OUT046,Tier 1,Small,Supermarket Type1,0.054378253,15.0,59.1904,2.6,59.1904,11.83808,47.35232
Regular,FDX46,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.058207114,12.3,59.1562,5.0,59.1562,11.831240000000001,47.32496
Regular,FDT56,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.116063284,16.0,59.1246,4.0,59.1246,11.82492,47.29968
LF,FDJ16,Frozen Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.114863923,9.195,59.0246,4.0,59.0246,11.804920000000001,47.21968
Low Fat,FDT22,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.112553853,10.395,59.022,4.3,59.022,11.804400000000001,47.2176
Low Fat,FDJ16,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.115353642,9.195,58.9246,3.3,58.9246,11.78492,47.13968
